t,dx,dy,dz,ax,ay,az
29.76,17.23035,-16.47797,-68.10419,-10.39983,-1.89997,19.99968
29.78,17.15841,-16.49012,-68.09111,-0.99998,-0.89999,12.89979
29.8,17.08576,-16.50245,-68.07274,5.49991,1.59997,6.2999
29.82,17.01537,-16.51425,-68.05175,12.89979,2.79996,-0.2
29.84,16.9501,-16.52525,-68.03066,19.99968,0.69999,-5.79991
29.86,16.89209,-16.53598,-68.01136,19.89968,-1.79997,-6.89989
29.88,16.84173,-16.54718,-67.99493,16.89973,-1.89997,-9.99984
29.9,16.79815,-16.55867,-67.98224,14.29977,2.39996,-11.29982
29.92,16.76019,-16.56973,-67.97424,10.89983,1.29998,-15.09976
29.94,16.7271,-16.58037,-67.97216,12.7998,-1.09998,-18.5997
29.96,16.69916,-16.59124,-67.97719,15.19976,-1.49998,-19.69969
29.98,16.67689,-16.60262,-67.98997,13.69978,-1.19998,-20.29968
30,16.66003,-16.61456,-68.01096,11.69981,-1.89997,-22.69964
30.02,16.64783,-16.6273,-68.04008,9.69985,-3.29995,-16.39974
30.04,16.63932,-16.6412,-68.07513,5.9999,-3.19995,-4.69992
30.06,16.63269,-16.65589,-68.11222,-2.79996,1.59997,4.59993
30.08,16.62557,-16.67014,-68.1473,-4.99992,4.19993,14.69977
30.1,16.61631,-16.6828,-68.17641,-8.39987,5.69991,24.7996
30.12,16.60308,-16.69312,-68.1964,-17.79972,7.59988,26.19958
30.14,16.58221,-16.70029,-68.20622,-32.09949,10.49983,23.49963
30.16,16.54893,-16.70369,-68.20621,-41.99933,8.79986,24.29961
30.18,16.49883,-16.70369,-68.19613,-51.79917,5.69991,27.79956
30.2,16.42944,-16.70167,-68.17484,-47.19925,-0.1,31.2995
30.22,16.34147,-16.69929,-68.14111,-39.39937,-2.19997,33.19947
30.24,16.23798,-16.69764,-68.09518,-28.99954,-2.99995,23.39963
30.26,16.12363,-16.69716,-68.03973,-10.99983,-3.59994,14.29977
30.28,16.00466,-16.69808,-67.97831,4.99992,-3.99994,6.89989
30.3,15.88689,-16.70054,-67.91412,13.19979,-4.09993,-1.19998
30.32,15.77381,-16.70478,-67.85063,15.69975,-5.69991,-12.3998
30.34,15.66694,-16.71141,-67.7919,17.69972,-8.59986,-22.49964
30.36,15.56712,-16.72089,-67.74216,19.49969,-5.89991,-33.29947
30.38,15.47549,-16.73262,-67.70458,25.49959,-2.19997,-33.29947
30.4,15.3942,-16.74547,-67.67997,33.09947,-1.09998,-30.69951
30.42,15.32534,-16.75898,-67.6671,32.79948,-2.39996,-23.59962
30.44,15.26886,-16.77335,-67.66354,25.1996,-2.89995,-15.99974
30.46,15.2224,-16.78848,-67.66626,17.29972,0.39999,-8.09987
30.48,15.18236,-16.80362,-67.67266,4.49993,1.79997,-5.39991
30.5,15.14407,-16.81853,-67.68111,-8.49986,-1.89997,-2.49996
30.52,15.10262,-16.83393,-67.69041,-18.9997,-3.09995,1.09998
30.54,15.0542,-16.85053,-67.69919,-22.89963,-3.99994,4.59993
30.56,14.99625,-16.8688,-67.70603,-30.39952,-5.89991,8.29987
30.58,14.92714,-16.88882,-67.70953,-27.69956,-1.89997,11.29982
30.6,14.84716,-16.90949,-67.70859,-22.69964,3.09995,12.6998
30.62,14.7581,-16.92942,-67.70291,-17.39972,2.79996,9.79984
30.64,14.66207,-16.94806,-67.69334,-12.09981,4.09993,5.69991
30.66,14.5606,-16.96503,-67.68143,-12.5998,5.39991,1.49998
30.68,14.45409,-16.97975,-67.66898,-12.89979,7.49988,-4.29993
30.7,14.34293,-16.99185,-67.65809,-7.99987,5.49991,-9.29985
30.72,14.22859,-17.00201,-67.65091,-2.59996,0.79999,-14.99976
30.74,14.1133,-17.01172,-67.64958,3.89994,-2.79996,-20.09968
30.76,13.99916,-17.02222,-67.65622,6.4999,-3.29995,-25.3996
30.78,13.88725,-17.03401,-67.67293,5.49991,-3.69994,-30.59951
30.8,13.77756,-17.04733,-67.70171,4.99992,-4.79992,-34.99944
30.82,13.67005,-17.06271,-67.74418,6.3999,-7.49988,-37.09941
30.84,13.56555,-17.0813,-67.80089,12.5998,-12.4998,-33.99946
30.86,13.46599,-17.10471,-67.86991,17.89971,-15.89975,-18.9997
30.88,13.37367,-17.13387,-67.94677,24.29961,-13.39979,-7.09989
30.9,13.29106,-17.16847,-68.02612,30.69951,-11.89981,7.29988
30.92,13.21997,-17.20775,-68.1025,29.79952,-9.79984,21.39966
30.94,13.16041,-17.25057,-68.17055,25.0996,-3.99994,32.39948
30.96,13.11099,-17.29496,-68.22724,21.59966,1.79997,26.49958
30.98,13.07001,-17.33927,-68.27287,16.29974,0.99998,24.39961
31,13.03634,-17.38299,-68.30901,19.19969,1.99997,18.6997
31.02,13.01047,-17.42576,-68.33755,23.39963,4.19993,13.39979
31.04,12.994,-17.46684,-68.3607,28.19955,6.3999,7.49988
31.06,12.9885,-17.50533,-68.38065,30.09952,8.59986,2.69996
31.08,12.99378,-17.54064,-68.39885,19.59969,8.09987,3.89994
31.1,13.00703,-17.57276,-68.41527,10.59983,6.89989,6.2999
31.12,13.02395,-17.60205,-68.42966,-3.89994,6.0999,2.99995
31.14,13.0395,-17.62887,-68.44275,-16.29974,5.49991,-0.1
31.16,13.04816,-17.65347,-68.4559,-32.19949,4.89992,-4.29993
31.18,13.04538,-17.67607,-68.47043,-33.49947,4.49993,-5.9999
31.2,13.03048,-17.69697,-68.48684,-21.89965,2.89995,-3.29995
31.22,13.00634,-17.71707,-68.50456,-14.79976,-2.49996,-1.29998
31.24,12.97694,-17.73792,-68.52279,-0.99998,-5.59991,-0.1
31.26,12.94594,-17.76083,-68.54169,1.09998,-7.09989,-6.0999
31.28,12.91452,-17.7867,-68.5626,-5.29992,-9.89984,-8.59986
31.3,12.88111,-17.816,-68.58682,-10.09984,-7.69988,-10.69983
31.32,12.84388,-17.84806,-68.61522,-12.5998,-2.49996,-12.5998
31.34,12.80167,-17.88114,-68.64859,-14.29977,2.39996,-14.69977
31.36,12.75402,-17.9136,-68.68727,-12.89979,3.59994,-11.89981
31.38,12.70131,-17.9448,-68.73042,-10.39983,2.79996,-7.09989
31.4,12.6445,-17.97489,-68.77635,-7.09989,1.79997,-2.49996
31.42,12.58503,-18.00433,-68.82315,-1.79997,-0.1,2.49996
31.44,12.5248,-18.03379,-68.8693,3.29995,-2.09997,3.19995
31.46,12.46588,-18.06387,-68.91405,8.49986,-1.99997,4.19993
31.48,12.41055,-18.09461,-68.95683,15.79975,-0.69999,7.29988
31.5,12.3616,-18.12564,-68.99651,23.89962,0.2,11.29982
31.52,12.32219,-18.15713,-69.03157,31.89949,-4.39993,15.39975
31.54,12.29493,-18.19002,-69.06039,34.09945,-5.59991,19.59969
31.56,12.28084,-18.22459,-69.08122,31.79949,-1.39998,24.29961
31.58,12.27863,-18.2598,-69.09301,21.29966,1.79997,21.39966
31.6,12.28458,-18.29445,-69.09657,7.29988,3.19995,14.39977
31.62,12.29418,-18.3279,-69.09418,0.89999,3.59994,8.39987
31.64,12.30452,-18.35983,-69.08836,-1.49998,4.59993,2.19997
31.66,12.31417,-18.38978,-69.08041,-4.69992,6.89989,7.69988
31.68,12.32195,-18.41698,-69.06951,-7.49988,8.79986,11.09982
31.7,12.32654,-18.44067,-69.05379,-12.09981,10.39983,17.39972
31.72,12.32638,-18.46019,-69.03147,-15.59975,11.99981,19.19969
31.74,12.3207,-18.47519,-69.00222,-11.59982,10.49983,12.6998
31.76,12.31057,-18.48602,-68.9676,-5.59991,8.59986,8.29987
31.78,12.29808,-18.49322,-68.92989,-0.59999,8.29987,0.69999
31.8,12.28486,-18.49705,-68.8915,-0.3,8.39987,-3.79994
31.82,12.27147,-18.49768,-68.854,-0.3,6.59989,-2.79996
31.84,12.25811,-18.49614,-68.81746,1.39998,0,-1.09998
31.86,12.24544,-18.49425,-68.78208,4.59993,-3.29995,-7.39988
31.88,12.23453,-18.49316,-68.74996,7.19989,-1.59997,-17.59972
31.9,12.22636,-18.4928,-68.72454,8.59986,-0.99998,-25.1996
31.92,12.22159,-18.49301,-68.70784,9.79984,-2.29996,-19.99968
31.94,12.22086,-18.49406,-68.69926,12.3998,-2.99995,-16.99973
31.96,12.22505,-18.49593,-68.69698,14.69977,-0.1,-9.79984
31.98,12.23511,-18.49781,-68.6986,17.19973,2.89995,-3.19995
32,12.25206,-18.49865,-68.70133,19.99968,4.49993,4.19993
32.02,12.27728,-18.49807,-68.70235,25.59959,2.09997,11.09982
32.04,12.31276,-18.49658,-68.69887,31.6995,0.3,17.69972
32.06,12.36,-18.49502,-68.68941,28.69954,-2.29996,12.4998
32.08,12.41843,-18.49403,-68.67482,23.09963,-1.59997,7.69988
32.1,12.48539,-18.49369,-68.65722,10.49983,-1.09998,1.29998
32.12,12.55672,-18.49362,-68.63904,-0.1,0.79999,-5.29992
32.14,12.62896,-18.49292,-68.62249,-1.09998,5.69991,-7.79988
32.16,12.70059,-18.4899,-68.60885,-3.59994,10.79983,-9.09986
32.18,12.77083,-18.48313,-68.59881,-5.29992,9.89984,-10.89983
32.2,12.83881,-18.47257,-68.59288,-8.29987,7.19989,-10.99983
32.22,12.90406,-18.45913,-68.59125,-5.19992,4.29993,-10.89983
32.24,12.96735,-18.44388,-68.59351,-0.69999,2.09997,-7.09989
32.26,13.03033,-18.42748,-68.59829,3.69994,2.69996,-0.79999
32.28,13.09492,-18.41017,-68.60341,9.59985,1.49998,4.39993
32.3,13.16333,-18.39242,-68.60646,15.49975,-1.49998,11.79981
32.32,13.23783,-18.37522,-68.60534,20.49967,-4.19993,12.89979
32.34,13.31939,-18.35972,-68.59965,14.29977,-7.19989,7.19989
32.36,13.40658,-18.34677,-68.59086,7.29988,-7.19989,2.89995
32.38,13.49684,-18.33672,-68.58103,2.09997,-7.59988,-3.49994
32.4,13.58801,-18.3295,-68.5725,-2.19997,-6.0999,-9.69985
32.42,13.67824,-18.32447,-68.5676,-6.99989,-2.19997,-14.29977
32.44,13.76582,-18.3203,-68.56782,-9.99984,1.59997,-13.69978
32.46,13.84993,-18.31543,-68.57355,-7.49988,5.79991,-14.29977
32.48,13.93099,-18.3083,-68.58477,-5.39991,9.29985,-13.49979
32.5,14.00991,-18.29784,-68.60121,-2.89995,8.59986,-11.69981
32.52,14.08753,-18.28391,-68.62164,-1.49998,8.09987,-3.79994
32.54,14.16455,-18.26679,-68.6437,0,6.89989,2.09997
32.56,14.24139,-18.24686,-68.66454,-0.1,5.89991,10.89983
32.58,14.31812,-18.22459,-68.68176,-0.59999,4.59993,11.49982
32.6,14.3946,-18.20027,-68.69493,-1.09998,5.19992,5.79991
32.62,14.47068,-18.17372,-68.70551,-0.99998,7.09989,1.89997
32.64,14.5464,-18.1444,-68.71551,-0.3,8.09987,-4.69992
32.66,14.62195,-18.11196,-68.72676,0.1,7.69988,-5.79991
32.68,14.69763,-18.07637,-68.74023,1.59997,7.79988,-6.69989
32.7,14.77415,-18.03774,-68.75624,5.29992,6.89989,-7.19989
32.72,14.85274,-17.99606,-68.775,8.59986,8.69986,-7.09989
32.74,14.93481,-17.95094,-68.79634,12.5998,9.89984,-5.29992
32.76,15.02178,-17.90221,-68.81964,15.39975,7.39988,-2.79996
32.78,15.11438,-17.85024,-68.84448,13.09979,7.59988,-5.29992
32.8,15.21215,-17.79529,-68.87161,10.19984,6.89989,-10.39983
32.82,15.3138,-17.73775,-68.90274,5.59991,4.39993,-14.69977
32.84,15.41764,-17.67838,-68.93974,0.59999,2.29996,-19.79968
32.86,15.52173,-17.61815,-68.98362,-3.99994,-0.49999,-15.39975
32.88,15.62409,-17.55778,-69.03372,-9.79984,-0.2,-12.3998
32.9,15.7231,-17.49712,-69.08848,-9.59985,3.69994,-7.19989
32.92,15.81874,-17.43534,-69.14627,-4.59993,3.79994,-4.39993
32.94,15.91241,-17.37203,-69.20593,-0.69999,3.79994,-3.49994
32.96,16.00576,-17.30716,-69.26689,3.09995,3.89994,-2.49996
32.98,16.1001,-17.24065,-69.32866,4.49993,4.69992,-0.49999
33,16.19631,-17.17238,-69.39044,6.79989,4.09993,2.59996
33.02,16.29483,-17.10256,-69.45125,5.19992,2.39996,4.19993
33.04,16.3955,-17.03175,-69.51036,4.49993,0.79999,4.99992
33.06,16.49775,-16.96057,-69.56722,1.79997,-0.39999,7.59988
33.08,16.60077,-16.88925,-69.62082,-0.2,1.09998,11.49982
33.1,16.70362,-16.81751,-69.66967,-2.89995,2.19997,15.99974
33.12,16.80557,-16.74481,-69.71272,-2.79996,3.89994,13.69978
33.14,16.90649,-16.67082,-69.75056,-1.69997,2.79996,7.79988
33.16,17.0067,-16.5957,-69.7851,-0.59999,1.49998,2.89995
33.18,17.10655,-16.52003,-69.81855,-0.49999,-0.39999,-3.49994
33.2,17.20606,-16.44434,-69.85283,-1.69997,-0.79999,-5.19992
33.22,17.30493,-16.36885,-69.88925,-2.19997,-0.1,-8.19987
33.24,17.40282,-16.29336,-69.92891,-3.59994,0.69999,-11.79981
33.26,17.49942,-16.21777,-69.97301,-3.19995,-0.39999,-13.29979
33.28,17.59494,-16.14248,-70.02208,-0.69999,-3.09995,-12.2998
33.3,17.69012,-16.06833,-70.07612,1.39998,-5.09992,-12.5998
33.32,17.78589,-15.99599,-70.13517,4.09993,-4.89992,-13.39979
33.34,17.88326,-15.92556,-70.1992,6.4999,-4.39993,-11.29982
33.36,17.98295,-15.85686,-70.26733,6.2999,-3.79994,-5.79991
33.38,18.08505,-15.78964,-70.33779,5.19992,-2.99995,-1.29998
33.4,18.18886,-15.72374,-70.40854,0.59999,-3.59994,4.59993
33.42,18.29284,-15.65929,-70.47743,-4.49993,-4.49993,9.89984
33.44,18.3952,-15.5966,-70.5422,-7.59988,-5.19992,15.99974
33.46,18.49493,-15.53576,-70.60065,-6.3999,-3.79994,20.39967
33.48,18.59195,-15.47639,-70.651,-6.4999,-1.99997,23.29963
33.5,18.68594,-15.41779,-70.69215,-10.69983,-0.2,24.19962
33.52,18.77551,-15.35922,-70.72395,-16.09974,1.89997,20.99967
33.54,18.85904,-15.30012,-70.74736,-17.39972,1.59997,16.79973
33.56,18.93628,-15.24047,-70.76403,-11.69981,0.1,11.89981
33.58,19.00873,-15.18075,-70.77585,-6.99989,-1.19998,7.09989
33.6,19.07822,-15.12153,-70.78448,-3.59994,-2.99995,4.89992
33.62,19.14603,-15.06347,-70.79104,-2.49996,-4.49993,2.99995
33.64,19.21293,-15.00719,-70.79601,-0.2,-6.0999,4.19993
33.66,19.27957,-14.95312,-70.79913,0.39999,-5.49991,6.0999
33.68,19.34661,-14.90114,-70.80001,3.59994,-3.99994,5.29992
33.7,19.4152,-14.85076,-70.79896,8.19987,-2.69996,1.69997
33.72,19.48693,-14.80143,-70.79706,11.49982,-1.29998,-1.09998
33.74,19.56246,-14.75279,-70.79565,6.99989,-1.89997,-5.19992
33.76,19.6409,-14.70487,-70.79619,3.79994,-2.19997,-8.89986
33.78,19.72068,-14.65786,-70.80008,-0.99998,-2.99995,-11.29982
33.8,19.80037,-14.61196,-70.80795,-2.49996,-2.99995,-9.19985
33.82,19.8791,-14.56707,-70.81915,-3.39995,-1.39998,-4.49993
33.84,19.95647,-14.52275,-70.83199,-4.09993,-0.1,1.09998
33.86,20.03221,-14.47874,-70.84428,-4.49993,-1.69997,6.79989
33.88,20.10598,-14.43536,-70.85381,-6.4999,-2.99995,12.09981
33.9,20.17677,-14.3932,-70.85945,-11.99981,-4.59993,7.09989
33.92,20.24332,-14.35254,-70.86198,-11.69981,-3.09995,3.89994
33.94,20.30524,-14.31304,-70.86305,-10.79983,-0.99998,-1.19998
33.96,20.36282,-14.27395,-70.86412,-9.79984,0.89999,-2.29996
33.98,20.41654,-14.23488,-70.86591,-8.09987,-1.29998,-2.19997
34,20.46687,-14.19645,-70.86829,-7.59988,-4.79992,-0.1
34.02,20.51376,-14.15964,-70.87057,-10.99983,-5.49991,2.49996
34.04,20.55629,-14.12482,-70.87188,-13.79978,-4.39993,3.99994
34.06,20.59327,-14.09178,-70.87215,-16.59974,-3.59994,-0.89999
34.08,20.6241,-14.0602,-70.87256,-14.39977,-3.19995,-4.49993
34.1,20.64907,-14.03024,-70.87485,-12.99979,-6.3999,-9.79984
34.12,20.66887,-14.0026,-70.88095,-11.09982,-7.39988,-14.79976
34.14,20.68405,-13.97775,-70.89284,-10.79983,-6.89989,-19.39969
34.16,20.69496,-13.95565,-70.91166,-9.79984,-6.4999,-16.49974
34.18,20.70183,-13.93609,-70.93707,-9.79984,-5.69991,-14.39977
34.2,20.70512,-13.91876,-70.96804,-6.2999,-4.59993,-11.09982
34.22,20.70612,-13.90322,-71.00343,-0.2,-3.19995,-8.49986
34.24,20.70697,-13.88895,-71.04212,5.39991,-1.89997,-5.69991
34.26,20.70997,-13.8754,-71.08294,10.99983,-0.39999,-2.29996
34.28,20.7172,-13.86218,-71.12455,15.19976,-0.69999,1.59997
34.3,20.73052,-13.84932,-71.16544,19.69969,-2.09997,5.39991
34.32,20.75099,-13.83725,-71.20414,16.99973,-3.19995,8.59986
34.34,20.7782,-13.82649,-71.23951,13.99978,-4.69992,9.89984
34.36,20.81093,-13.81757,-71.27078,10.29984,-6.0999,11.79981
34.38,20.84774,-13.81107,-71.29731,6.3999,-7.39988,12.99979
34.4,20.88693,-13.80728,-71.31848,0.99998,-6.3999,14.89976
34.42,20.92628,-13.80602,-71.33388,-6.69989,-5.39991,14.09978
34.44,20.96332,-13.80691,-71.34388,-10.49983,-4.39993,10.09984
34.46,20.99635,-13.80964,-71.34973,-12.19981,-4.39993,6.2999
34.48,21.02448,-13.81412,-71.35307,-13.79978,-4.49993,1.49998
34.5,21.04696,-13.82037,-71.35563,-16.59974,-4.59993,-2.29996
34.52,21.06257,-13.82831,-71.3589,-21.49966,-3.29995,-4.79992
34.54,21.06952,-13.83753,-71.36402,-26.89957,-1.79997,-7.49988
34.56,21.06617,-13.8476,-71.37201,-27.39956,-1.79997,-9.79984
34.58,21.05246,-13.85841,-71.3837,-21.69965,-2.19997,-10.69983
34.6,21.02987,-13.87008,-71.39953,-17.79972,-2.59996,-11.09982
34.62,21.00038,-13.8828,-71.41938,-11.59982,-3.19995,-8.09987
34.64,20.96615,-13.89665,-71.44204,-6.0999,-2.59996,-1.69997
34.66,20.92953,-13.9115,-71.4653,0,-1.79997,4.69992
34.68,20.89281,-13.92705,-71.48681,5.39991,-0.99998,8.89986
34.7,20.85815,-13.94298,-71.50511,9.89984,-0.1,8.79986
34.72,20.82742,-13.95911,-71.51992,14.39977,-1.09998,7.49988
34.74,20.80242,-13.97573,-71.53174,18.6997,-2.69996,5.29992
34.76,20.7849,-13.99341,-71.54113,23.19963,-4.39993,5.29992
34.78,20.77648,-14.01278,-71.54813,26.19958,-5.49991,7.19989
34.8,20.77816,-14.03419,-71.5527,25.49959,-5.19992,3.69994
34.82,20.78981,-14.05766,-71.55565,22.69964,-4.99992,0.69999
34.84,20.81024,-14.0831,-71.5582,17.09973,-4.59993,-1.89997
34.86,20.83761,-14.11035,-71.56132,12.6998,-4.09993,-3.39995
34.88,20.86975,-14.13902,-71.56577,5.39991,-1.59997,-5.49991
34.9,20.90375,-14.16819,-71.57232,-4.69992,1.99997,-7.49988
34.92,20.93584,-14.1968,-71.58163,-14.89976,3.09995,-7.89987
34.94,20.96236,-14.22428,-71.5937,-20.99967,2.89995,-5.09992
34.96,20.98063,-14.25056,-71.60794,-25.3996,2.99995,-4.49993
34.98,20.98918,-14.27566,-71.62395,-25.1996,2.59996,-4.49993
35,20.98769,-14.29968,-71.64175,-24.49961,2.39996,-5.19992
35.02,20.97649,-14.32273,-71.66112,-22.59964,2.09997,-1.59997
35.04,20.95651,-14.34492,-71.68067,-17.89971,1.79997,5.59991
35.06,20.92932,-14.36634,-71.69844,-13.59978,1.89997,7.49988
35.08,20.89678,-14.38683,-71.71316,-8.19987,3.39995,8.89986
35.1,20.86107,-14.40607,-71.72425,-1.39998,3.59994,10.29984
35.12,20.82469,-14.42396,-71.73121,4.39993,2.79996,10.89983
35.14,20.78992,-14.4407,-71.73369,8.89986,2.09997,11.79981
35.16,20.75831,-14.4566,-71.73168,9.69985,1.09998,9.59985
35.18,20.73052,-14.47203,-71.72582,9.99984,0.3,6.59989
35.2,20.70668,-14.48734,-71.71722,9.99984,-0.69999,3.69994
35.22,20.68686,-14.50284,-71.70706,10.39983,-1.09998,0.89999
35.24,20.67146,-14.51869,-71.696,13.59978,-0.69999,2.49996
35.26,20.66101,-14.53482,-71.68394,12.09981,-0.49999,3.29995
35.28,20.65532,-14.55111,-71.67036,9.99984,-0.1,5.29992
35.3,20.65354,-14.56742,-71.65466,7.19989,0.3,6.3999
35.32,20.65437,-14.58365,-71.63639,1.89997,0.1,6.79989
35.34,20.65601,-14.59984,-71.6155,-2.79996,-0.3,5.29992
35.36,20.65642,-14.61614,-71.59284,-8.29987,-0.79999,-0.59999
35.38,20.65356,-14.63273,-71.5703,-13.09979,-1.19998,-6.0999
35.4,20.64534,-14.64981,-71.55,-18.9997,-1.79997,-10.39983
35.42,20.63004,-14.6675,-71.53333,-19.39969,-1.59997,-10.29984
35.44,20.60756,-14.68576,-71.52048,-13.89978,-0.89999,-8.09987
35.46,20.57933,-14.70438,-71.51054,-9.99984,-0.3,-3.39995
35.48,20.54726,-14.72307,-71.50192,-4.39993,0.49999,0.89999
35.5,20.51285,-14.74156,-71.49278,-4.39993,1.19998,5.89991
35.52,20.47669,-14.75958,-71.4813,-3.99994,1.49998,9.79984
35.54,20.43883,-14.7771,-71.46615,-4.49993,0.69999,10.39983
35.56,20.39916,-14.79428,-71.44696,-4.89992,0.3,8.89986
35.58,20.35765,-14.8112,-71.42434,-3.89994,0.99998,5.29992
35.6,20.31464,-14.82767,-71.39935,-2.09997,2.09997,3.29995
35.62,20.27058,-14.84345,-71.37279,-2.19997,1.49998,2.99995
35.64,20.22569,-14.8588,-71.34496,-1.59997,-0.99998,2.49996
35.66,20.18008,-14.87453,-71.31603,-1.59997,-3.49994,2.19997
35.68,20.13385,-14.8915,-71.28646,-1.19998,-4.59993,-1.39998
35.7,20.08708,-14.91003,-71.25733,-1.19998,-3.09995,-4.59993
35.72,20.04022,-14.92985,-71.23,2.79996,-2.29996,-8.29987
35.74,19.99445,-14.95047,-71.20594,6.79989,-0.49999,-12.2998
35.76,19.95146,-14.97147,-71.1865,11.49982,-0.69999,-14.19977
35.78,19.91238,-14.99272,-71.172,9.59985,-0.69999,-9.49985
35.8,19.87691,-15.01397,-71.16135,5.59991,1.79997,-6.1999
35.82,19.84368,-15.03469,-71.1529,1.69997,2.19997,-0.99998
35.84,19.81102,-15.05436,-71.145,-3.09995,4.19993,1.89997
35.86,19.7771,-15.07234,-71.13645,-7.79988,5.9999,2.89995
35.88,19.74038,-15.0879,-71.1266,-9.19985,7.89987,4.39993
35.9,19.7001,-15.10028,-71.11499,-9.19985,9.69985,4.99992
35.92,19.65609,-15.10899,-71.10124,-9.49985,9.29985,6.1999
35.94,19.60831,-15.11406,-71.0851,-9.19985,7.89987,5.69991
35.96,19.55687,-15.11594,-71.06672,-8.59986,6.59989,3.89994
35.98,19.50225,-15.11518,-71.04677,-5.19992,4.99992,1.29998
36,19.44549,-15.11239,-71.02632,-2.19997,3.59994,-2.29996
36.02,19.38789,-15.10815,-71.00667,1.39998,2.09997,-5.59991
36.04,19.33072,-15.10295,-70.98923,3.79994,1.59997,-9.39985
36.06,19.27476,-15.09712,-70.97535,3.39995,0.79999,-12.09981
36.08,19.22018,-15.09092,-70.96579,3.39995,0.3,-10.39983
36.1,19.16689,-15.0846,-70.96028,2.89995,-0.3,-8.49986
36.12,19.11491,-15.07827,-70.95769,3.99994,0.1,-2.59996
36.14,19.06453,-15.07184,-70.9561,5.39991,0.89999,2.79996
36.16,19.01629,-15.06503,-70.95323,6.69989,1.69997,8.99986
36.18,18.97075,-15.05758,-70.94677,8.49986,1.99997,14.19977
36.2,18.92844,-15.04942,-70.93484,8.69986,1.09998,16.49974
36.22,18.88946,-15.04076,-70.91646,7.69988,0.69999,16.39974
36.24,18.85358,-15.03186,-70.89163,6.99989,-0.39999,14.29977
36.26,18.82046,-15.02294,-70.86097,6.0999,0.2,12.4998
36.28,18.78998,-15.01377,-70.82531,7.49988,2.19997,9.89984
36.3,18.76247,-15.00375,-70.78564,8.69986,3.79994,6.89989
36.32,18.73845,-14.99234,-70.74327,10.19984,3.89994,2.49996
36.34,18.71843,-14.97937,-70.69974,11.09982,3.79994,-1.19998
36.36,18.70253,-14.96486,-70.65659,8.99986,3.69994,-4.79992
36.38,18.69027,-14.94888,-70.61467,7.49988,3.29995,-2.29996
36.4,18.68092,-14.93151,-70.57376,5.29992,3.39995,-1.49998
36.42,18.67398,-14.91272,-70.5334,6.1999,3.89994,-1.09998
36.44,18.66958,-14.89234,-70.49333,7.89987,4.49993,-0.1
36.46,18.66833,-14.87017,-70.45326,9.69985,4.79992,0.49999
36.48,18.67098,-14.8462,-70.41297,11.79981,3.69994,0.39999
36.5,18.67828,-14.82072,-70.37254,13.49979,2.69996,-0.69999
36.52,18.69049,-14.79418,-70.33225,10.49983,1.39998,-1.19998
36.54,18.7069,-14.76704,-70.29216,7.69988,0.2,0.1
36.56,18.72633,-14.73981,-70.25198,4.39993,-1.09998,1.19998
36.58,18.7475,-14.71297,-70.21119,1.19998,-1.99997,2.59996
36.6,18.76913,-14.68679,-70.16933,-2.09997,-1.79997,3.59994
36.62,18.79001,-14.66134,-70.12614,-4.19993,-1.79997,2.49996
36.64,18.80915,-14.63656,-70.08192,-6.79989,-1.49998,0.99998
36.66,18.82562,-14.61236,-70.03724,-8.69986,-1.29998,-0.89999
36.68,18.83844,-14.58867,-69.99286,-11.99981,-1.09998,-2.89995
36.7,18.84639,-14.56549,-69.94955,-15.89975,-1.79997,-4.99992
36.72,18.84796,-14.54305,-69.90812,-19.79968,-2.89995,-6.69989
36.74,18.84163,-14.52174,-69.86916,-23.29963,-3.89994,-7.09989
36.76,18.82606,-14.50198,-69.83293,-25.79959,-4.99992,-7.29988
36.78,18.80028,-14.4842,-69.79946,-26.99957,-6.0999,-6.69989
36.8,18.76372,-14.46885,-69.76861,-27.79956,-7.29988,-6.3999
36.82,18.71601,-14.45637,-69.74019,-28.69954,-8.19987,-5.69991
36.84,18.65699,-14.44702,-69.71405,-27.79956,-7.79988,-5.79991
36.86,18.58681,-14.44076,-69.6903,-26.99957,-7.29988,-7.49988
36.88,18.50585,-14.43739,-69.66943,-25.79959,-6.69989,-8.79986
36.9,18.41451,-14.43668,-69.65205,-25.0996,-5.9999,-10.59983
36.92,18.31335,-14.43834,-69.63876,-21.89965,-5.29992,-11.79981
36.94,18.20356,-14.442,-69.62994,-17.29972,-3.59994,-11.39982
36.96,18.08681,-14.44703,-69.62553,-12.89979,-1.29998,-10.29984
36.98,17.96464,-14.45268,-69.62513,-10.89983,-0.3,-8.99986
37,17.83792,-14.45863,-69.62824,-10.49983,-1.19998,-7.59988
37.02,17.70705,-14.46501,-69.63433,-9.49985,-1.89997,-6.4999
37.04,17.5723,-14.47218,-69.64312,-9.09986,-2.99995,-7.19989
37.06,17.43404,-14.48053,-69.65473,-7.19989,-4.09993,-8.19987
37.08,17.29282,-14.49041,-69.66956,-5.89991,-4.29993,-9.39985
37.1,17.14928,-14.50182,-69.68807,-3.99994,-2.89995,-10.69983
37.12,17.0041,-14.51453,-69.71078,-2.29996,-2.99995,-12.09981
37.14,16.85823,-14.5284,-69.73821,1.79997,-2.89995,-13.09979
37.16,16.71281,-14.54344,-69.77063,3.49994,-3.09995,-12.3998
37.18,16.56867,-14.55961,-69.80794,4.19993,-2.39996,-11.89981
37.2,16.42619,-14.57666,-69.84989,4.79992,-1.09998,-11.09982
