t,dx,dy,dz,ax,az
12.16,17.70358502,-2.44900897,-22.36557005,9.1963,163.63662
12.17,17.87360556,-2.39919705,-22.95916544,19.4163,198.09662
12.18,18.04553971,-2.35010947,-23.53375065,24.4563,202.12662
12.19,18.21979472,-2.31695898,-24.08887516,20.4463,177.62662
12.2,18.39612884,-2.31308534,-24.62565324,13.7563,178.02662
12.21,18.57452631,-2.33303105,-25.14229289,30.5163,273.40662
12.22,18.75651864,-2.35181484,-25.6298986,64.9463,438.06662
12.23,18.94384533,-2.34886674,-26.07669162,48.9063,484.51662
12.24,19.13452838,-2.32768447,-26.48110671,-32.5637,289.56662
12.25,19.32294554,-2.30721105,-26.85774011,-78.4737,49.16662
12.26,19.50543955,-2.30057423,-27.22382407,-51.4737,35.62662
12.27,19.68275667,-2.30643375,-27.58253985,-29.7137,175.85662
12.28,19.85666865,-2.31564361,-27.9253862,-29.3637,248.98662
12.29,20.02819099,-2.31954732,-28.2445741,-11.2037,274.05662
12.3,20.19865794,-2.31310887,-28.53701632,5.4963,274.27662
12.31,20.36935824,-2.29785776,-28.80453836,5.4863,175.74662
12.32,20.54081191,-2.28313425,-29.05397421,9.6063,99.22662
12.33,20.71327568,-2.28212009,-29.29069862,11.6463,135.80662
12.34,20.88689306,-2.30682027,-29.5142171,9.1863,158.94662
12.35,21.06191779,-2.36177129,-29.72221014,22.2163,168.86662
12.36,21.23955939,-2.43859091,-29.9112335,46.9963,263.65662
12.37,21.42204484,-2.51926662,-30.07354792,73.4863,373.72662
12.38,21.61189041,-2.58758342,-30.2007624,96.3763,394.43662
12.39,21.81065958,-2.64181332,-30.29150295,86.6463,297.90662
12.4,22.0174146,-2.69570432,-30.35386481,45.7063,146.44662
12.41,22.22982674,-2.76075791,-30.39790823,44.1663,143.48662
12.42,22.44836698,-2.83103934,-30.42256997,107.0263,343.39662
12.43,22.67760209,-2.89022487,-30.41389828,165.5163,504.60662
12.44,22.92223205,-2.92867124,-30.35938564,173.6763,482.57662
12.45,23.18337687,-2.9536687,-30.25948008,143.6663,347.50662
12.46,23.45891879,-2.98826301,-30.12500957,110.8163,206.55662
12.47,23.74660083,-3.05890241,-29.96698038,116.2463,183.27662
12.48,24.04658697,-3.18156741,-29.78734151,144.7963,292.82662
12.49,24.36093422,-3.3566685,-29.57773369,164.5463,431.37662
12.5,24.69201508,-3.57105444,-29.3248867,191.3963,575.53662
12.51,25.0416908,-3.80546522,-29.01570476,192.3963,672.49662
12.52,25.40887788,-4.04673284,-28.64418014,120.2063,574.72662
12.53,25.78785856,-4.29463531,-28.21907409,34.8763,322.85662
12.54,26.1717431,-4.55687563,-27.75984534,2.1363,146.01662
12.55,26.55697575,-4.83913353,-27.28150767,10.7163,151.01662
12.56,26.94327676,-5.14034853,-26.7866628,15.1063,213.78662
12.57,27.33034013,-5.45656338,-26.272489,-14.4937,196.11662
12.58,27.71602535,-5.78566482,-25.73966202,-45.3037,141.65662
12.59,28.09774619,-6.1254246,-25.19206809,-57.5337,112.79662
12.6,28.47361213,-6.46694373,-24.63254424,-77.8837,111.49662
12.61,28.84214268,-6.78978321,-24.05977419,-84.1737,195.60662
12.62,29.20322358,-7.07164902,-23.46734021,-55.8137,285.39662
12.63,29.5584921,-7.31327818,-22.8519603,-40.7537,152.98662
12.64,29.90903272,-7.54548444,-22.22447445,-55.8537,-105.58338
12.65,30.2540882,-7.80255204,-21.60272391,-71.0037,-169.68338
12.66,30.59170304,-8.09394848,-20.99412593,-103.8237,-79.60338
12.67,30.91846799,-8.39535552,-20.39271077,-159.4037,43.12662
12.68,31.2306933,-8.65537565,-19.78279893,-163.0137,334.76662
12.69,31.52839546,-8.82717338,-19.1414089,-99.5537,548.01662
12.7,31.81587224,-8.91394445,-18.45852118,-50.9537,230.65662
12.71,32.09754437,-8.97301511,-17.75629753,-34.7837,-234.34338
12.72,32.37597135,-9.06637037,-17.06633869,-13.3437,-251.01338
12.73,32.65258645,-9.22358973,-16.39833116,-15.0637,-140.13338
12.74,32.92716641,-9.44818867,-15.74903945,-41.9937,-215.80338
12.75,33.19839172,-9.72538121,-15.1169408,-39.1937,-114.43338
12.76,33.46564989,-10.0192411,-14.49189272,-42.3637,164.19662
12.77,33.72810317,-10.28666733,-13.85349995,-72.3337,321.37662
12.78,33.98440006,-10.50289966,-13.1861385,-63.2837,353.34662
12.79,34.23459455,-10.67423957,-12.4890756,-49.2537,161.53662
12.8,34.47882491,-10.82654359,-11.77945153,-80.8337,-172.42338
12.81,34.71544912,-10.97802094,-11.08097901,-97.3837,-261.20338
12.82,34.94323419,-11.12953964,-10.40347856,-82.0237,-142.50338
12.83,35.16297312,-11.28127619,-9.74093518,-64.4737,-50.52338
12.84,35.3768084,-11.44258808,-9.08335011,-29.2337,46.76662
12.85,35.58758355,-11.62340606,-8.4222651,-3.5237,98.53662
12.86,35.79651055,-11.82373864,-7.75423891,-41.7037,35.35662
12.87,36.00035991,-12.02763881,-7.08222578,-120.2337,-8.22338
12.88,36.19238788,-12.20315758,-6.41007946,-194.7437,-12.03338
12.89,36.36597571,-12.31411244,-5.73974296,-231.9437,-38.55338
12.9,36.51841964,-12.34222265,-5.07354403,-191.1837,-74.81338
12.91,36.65315544,-12.30183245,-4.4154594,-98.0737,-134.84338
12.92,36.77695834,-12.22937684,-3.77087235,-54.0437,-193.85338
12.93,36.8926961,-12.15765483,-3.1458011,-120.5037,-256.53338
12.94,36.99536672,-12.10154391,-2.54800017,-231.6937,-382.34338
12.95,37.07622594,-12.06396308,-1.98853605,-292.6237,-510.70338
12.96,37.12960453,-12.0457286,-1.47901825,-286.3437,-592.55338
12.97,37.15630222,-12.04718972,-1.02823176,-205.9837,-651.89338
12.98,37.16337177,-12.07196293,-0.64055134,-90.8737,-626.35338
12.99,37.15961318,-12.13129273,-0.31371248,-49.4537,-527.51338
13.0,37.14896894,-12.23399938,-0.04208993,-89.7037,-525.72338
13.01,37.12918407,-12.37525762,0.1739903,-140.8237,-641.18338
13.02,37.0959358,-12.54024621,0.32673522,-171.2437,-723.77338
13.03,37.04644439,-12.71066039,0.40926182,-170.4737,-718.45338
13.04,36.98066184,-12.86649791,0.42153812,-143.5137,-647.78338
13.05,36.90114115,-12.98945703,0.37079459,-96.0837,-505.22338
13.06,36.81187981,-13.07061774,0.27091225,-58.0037,-305.77338
13.07,36.71518684,-13.1160583,0.1393316,-89.2337,-149.61338
13.08,36.60888597,-13.14147495,-0.01092311,-151.9037,-140.41338
13.09,36.48850671,-13.16298144,-0.17713264,-174.1537,-206.20338
13.1,36.35114131,-13.19288078,-0.36313474,-183.2937,-237.33338
13.11,36.19575451,-13.23317272,-0.5731774,-184.1737,-279.20338
13.12,36.02260258,-13.27468549,-0.81048612,-163.0237,-293.35338
13.13,35.83296275,-13.31037137,-1.07429865,-153.3537,-192.69338
13.14,35.62850528,-13.33994808,-1.35743675,-127.0337,-92.73338
13.15,35.41176117,-13.36139864,-1.65152542,-88.1037,-58.31338
13.16,35.18506467,-13.37041155,-1.95194864,-98.9137,-42.47338
13.17,34.94862077,-13.3648188,-2.25764869,-108.0237,-66.26338
13.18,34.70228174,-13.34520639,-2.57002154,-84.9037,-90.36338
13.19,34.44709756,-13.31420233,-2.89017321,-80.0337,-62.61338
13.2,34.18385399,-13.27345911,-3.21634545,-81.4637,-23.68338
13.21,33.91268202,-13.22257923,-3.54548575,-78.2337,-7.19338
13.22,33.63357892,-13.1631417,-3.87599561,-83.3737,-15.16338
13.23,33.34649692,-13.10000377,-4.20792328,-78.2337,-17.64338
13.24,33.05185604,-13.03743468,-4.54100127,-66.5737,5.98662
13.25,32.75009951,-12.97652018,-4.87363858,-77.3037,24.84662
13.26,32.44038558,-12.91635853,-5.20449045,-101.1737,17.28662
13.27,32.12089377,-12.85498022,-5.53388663,-115.5237,0.35662
13.28,31.79012831,-12.788032,-5.86286488,-122.7837,0.26662
13.29,31.44722647,-12.70962588,-6.19144394,-128.4237,16.62662
13.3,31.09149223,-12.61638661,-6.51859531,-137.7237,25.13662
13.31,30.7221506,-12.50825418,-6.843538,-144.4837,22.99662
13.32,30.33866382,-12.38717284,-7.166075,-143.1737,26.64662
13.33,29.94073941,-12.25817809,-7.48592957,-150.7337,32.55662
13.34,29.52773135,-12.12574394,-7.8023267,-162.7637,48.08662
13.35,29.0987329,-11.98846714,-8.11337739,-167.4137,86.67662
13.36,28.65322306,-11.84326643,-8.4162064,-166.9237,108.97662
13.37,28.19151708,-11.68819231,-8.70870397,-150.6437,110.17662
13.38,27.71519771,-11.51991079,-8.98966411,-120.3837,133.71662
13.39,27.22690719,-11.34039511,-9.25788231,-91.4937,133.61662
13.4,26.72953928,-11.16241478,-9.51396333,-63.7837,86.08662
13.41,26.22569848,-10.99996054,-9.76058016,-43.9137,74.32662
13.42,25.71687354,-10.85872364,-9.9992133,-51.8137,86.15662
13.43,25.20271771,-10.73278184,-10.22981726,-69.7537,76.07662
13.44,24.68247298,-10.60252988,-10.45183328,-56.2937,106.75662
13.45,24.15732937,-10.44280327,-10.66286736,-17.6737,151.23662
13.46,23.63067761,-10.239504,-10.86063226,27.2563,123.08662
13.47,23.10653171,-9.99976733,-11.04702947,59.3363,58.84662
13.48,22.58700767,-9.747821,-11.22762975,34.8863,-7.35338
13.49,22.07062723,-9.50635901,-11.40867159,-7.4237,-60.25338
13.5,21.5549674,-9.28194212,-11.5943905,4.7263,-57.67338
13.51,21.04065394,-9.06946507,-11.78507272,47.7663,-21.38338
13.52,20.53146058,-8.86017587,-11.97766825,100.4863,25.45662
13.53,20.03236082,-8.64602451,-12.1677621,150.9463,72.08662
13.54,19.54704068,-8.42711925,-12.35189051,144.7463,70.53662
13.55,19.07489615,-8.21358832,-12.53011948,82.5263,24.36662
13.56,18.61136622,-8.01724,-12.70586352,30.7263,-18.32338
13.57,18.15271165,-7.84224077,-12.88334663,46.9763,-55.73338
13.58,17.70084419,-7.68220088,-13.06726379,142.7463,-126.02338
13.59,17.26377583,-7.52738733,-13.26420677,255.4363,-211.70338
13.6,16.85018159,-7.37590038,-13.48089532,281.2863,-238.84338
13.61,16.46268895,-7.23486253,-13.72028568,221.9963,-217.13338
13.62,16.09764767,-7.11171627,-13.9821076,168.7163,-222.60338
13.63,15.75065525,-7.00679485,-14.26787259,158.4663,-293.83338
13.64,15.42157619,-6.91025903,-14.58409189,226.8263,-406.35338
13.65,15.11607399,-6.8068963,-14.93931551,326.8963,-452.08338
13.66,14.84069339,-6.68850367,-15.33692469,320.1863,-383.35338
13.67,14.5960679,-6.55832113,-15.77263543,258.8763,-303.72338
13.68,14.37832702,-6.42598793,-16.24028174,233.3863,-285.07338
13.69,14.18379325,-6.30359183,-16.73801461,198.5763,-328.04338
13.7,14.01013884,-6.19837557,-17.26965705,200.5763,-413.67338
13.71,13.85822128,-6.10662816,-17.8414043,265.6863,-447.25338
13.72,13.73136333,-6.02142234,-18.45500986,266.3763,-364.60338
13.73,13.62934875,-5.94244262,-19.10407949,191.2363,-240.55338
13.74,13.54682826,-5.87613248,-19.77823343,126.8563,-156.11338
13.75,13.47706739,-5.8320227,-20.46923394,61.3763,-119.53338
13.76,13.41431188,-5.81448451,-21.17358176,26.5463,-137.16338
13.77,13.35634747,-5.81323366,-21.89243564,73.1163,-184.83338
13.78,13.30591542,-5.80551616,-22.62900884,124.4563,-200.39338
13.79,13.26749723,-5.76607275,-23.3846591,154.4663,-175.91338
13.8,13.24382215,-5.67971693,-24.15659918,152.2763,-97.82338
13.81,13.23274443,-5.55622871,-24.93722207,40.8163,25.79662
13.82,13.22538756,-5.42659583,-25.71718002,-89.1337,74.37662
13.83,13.2115368,-5.31572205,-26.49214754,-126.3637,26.61662
13.84,13.1865844,-5.22465186,-27.26420737,-106.2637,-9.75338
13.85,13.15282586,-5.13659652,-28.03643602,-17.4137,-12.31338
13.86,13.11787543,-5.03026852,-28.80940823,89.3563,6.18662
13.87,13.0893456,-4.89057561,-29.58117775,91.4663,49.59662
13.88,13.06822189,-4.7168768,-30.34844184,19.8963,76.38662
13.89,13.04888203,-4.52489783,-31.10934624,-63.9637,53.56662
13.9,13.02400928,-4.33602846,-31.86556571,-117.3437,5.42662
13.91,12.98982913,-4.16278343,-32.62028924,-77.7037,-3.03338
13.92,12.94873235,-4.00771575,-33.37387883,-7.9737,47.54662
13.93,12.90590342,-3.86967641,-34.12288649,20.3063,92.76662
13.94,12.8648671,-3.74300116,-34.86323646,35.0063,114.77662
13.95,12.82693064,-3.61833626,-35.59218375,29.6163,135.33662
13.96,12.79139479,-3.4918837,-36.3084031,-2.2737,125.21662
13.97,12.75565105,-3.37011099,-37.01306077,-37.4437,78.24662
13.98,12.71679116,-3.26212662,-37.70978624,-51.5437,37.12662
13.99,12.67423089,-3.16786385,-38.40160154,-11.5437,45.45662
14.0,12.63114247,-3.07427791,-39.08759739,49.4463,106.28662
14.01,12.59235316,-2.96343508,-39.76299632,80.5563,167.39662
14.02,12.5606372,-2.82751909,-40.42281905,68.3163,183.51662
14.03,12.53444611,-2.67892344,-41.06588635,-0.2537,137.33662
14.04,12.50845112,-2.54090813,-41.69612921,-64.0237,56.33662
14.05,12.47799099,-2.42704442,-42.31950339,-54.3637,26.28662
14.06,12.44298797,-2.33594006,-42.93794713,-13.0237,89.85662
14.07,12.40663206,-2.26308879,-43.54664768,22.2363,185.27662
14.08,12.37227076,-2.21166086,-44.13852405,44.2763,214.10662
14.09,12.34153781,-2.19423503,-44.71110749,30.2863,159.77662
14.1,12.31343072,-2.22540554,-45.26789698,-3.8737,99.64662
14.11,12.28518024,-2.31020215,-45.81322854,-32.3337,100.79662
14.12,12.25393462,-2.4397531,-46.34515192,-55.3237,236.63662
14.13,12.21718361,-2.59814289,-46.84924436,-81.2937,540.71662
14.14,12.17229395,-2.76980153,-47.29859361,-111.6937,873.20662
14.15,12.1168429,-2.93983001,-47.66378793,-121.8337,1080.61662
14.16,12.05009022,-3.09236384,-47.92451681,-100.7637,1145.72662
14.17,11.97398113,-3.21104026,-48.07330226,-54.9537,1107.21662
14.18,11.89294366,-3.28529227,-48.11363552,9.4763,979.47662
14.19,11.81258855,-3.32279738,-48.05827609,59.2363,763.08662
14.2,11.73722354,-3.35076859,-47.92518948,67.5963,604.98662
14.21,11.66753089,-3.39686114,-47.72602268,28.4063,671.69662
14.22,11.6001881,-3.46737628,-47.45716019,-34.4737,840.99662
14.23,11.53068692,-3.54350351,-47.10641477,-49.8537,923.17662
14.24,11.45756885,-3.60246509,-46.66821767,-14.5537,812.26662
14.25,11.38246013,-3.64395127,-46.15609212,-4.7237,410.97662
14.26,11.30606677,-3.68811054,-45.60429615,-31.4437,-45.85338
14.27,11.22674027,-3.74885815,-45.04811648,-53.7737,-142.37338
14.28,11.14264913,-3.82137236,-44.49918538,-55.6537,42.20662
14.29,11.05334535,-3.89455166,-43.94765784,-47.4837,163.36662
14.3,10.95908542,-3.96279531,-43.38238962,-51.6837,182.23662
14.31,10.85981711,-4.02479605,-42.80042546,-53.5437,141.54662
14.32,10.7555794,-4.07910538,-42.20573737,-44.0637,45.17662
14.33,10.6463863,-4.12097531,-41.60477359,-60.6037,20.67662
14.34,10.53129305,-4.14140283,-41.00008837,-74.7937,63.87662
14.35,10.40975517,-4.1327652,-40.39033497,-51.6537,55.84662
14.36,10.28296564,-4.09579266,-39.77579113,-36.0237,17.59662
14.37,10.15242423,-4.03838947,-39.15957361,-30.4337,-22.54338
14.38,10.01914167,-3.96958287,-38.54570365,-16.8137,-64.86338
14.39,9.88393521,-3.89624836,-37.93758975,-16.9537,-76.42338
14.4,9.74690362,-3.8225697,-37.33648092,-26.3437,-60.94338
14.41,9.60755238,-3.74994538,-36.74126915,-27.2037,-36.02338
14.42,9.46580726,-3.67826841,-36.1497697,-19.0637,-13.95338
14.43,9.32232924,-3.60950078,-35.56039281,-8.0437,-19.42338
14.44,9.17796683,-3.55060699,-34.97334023,-4.2837,-38.62338
14.45,9.03295027,-3.51273255,-34.38975347,-13.6137,-40.41338
14.46,8.88657383,-3.50647471,-33.81016277,-26.9437,-38.84338
14.47,8.73780649,-3.5339687,-33.23469714,-32.1937,-45.35338
14.48,8.58629551,-3.5820593,-32.66337332,-22.4737,-34.57338
14.49,8.43342989,-3.62589773,-32.09482932,18.8963,4.85662
14.5,8.28290263,-3.64597801,-31.52637437,74.1563,22.84662
14.51,8.13864298,-3.64272064,-30.957553,79.4363,-34.34338
14.52,8.00106868,-3.63067611,-30.39260018,30.3263,-107.35338
14.53,7.86692499,-3.61967842,-29.83692443,-6.9237,-120.48338
14.54,7.73323716,-3.60300483,-29.2928885,-2.3037,-115.72338
14.55,7.60011319,-3.56167733,-28.76059913,30.0263,-116.38338
14.56,7.47045258,-3.48054792,-28.23934282,76.7263,-91.28338
14.57,7.34803082,-3.36075436,-27.72748083,102.0163,-75.27338
14.58,7.23466668,-3.2166924,-27.22422465,77.4863,-100.85338
14.59,7.12857689,-3.06290953,-26.73162403,29.9263,-147.69338
14.6,7.02605871,-2.90445425,-26.25368898,1.4663,-188.83338
14.61,6.92496738,-2.73891132,-25.79354299,20.1563,-184.65338
14.62,6.82666117,-2.56796223,-25.35073507,65.5663,-133.83338
14.63,6.73395006,-2.40737148,-24.92122871,68.4563,-78.19338
14.64,6.64686906,-2.28277533,-24.50022941,18.6663,-48.51338
14.65,6.56204567,-2.21259903,-24.08580043,-19.5437,-86.04338
14.66,6.47649639,-2.19715881,-23.68158152,-12.6737,-186.25338
14.67,6.39042597,-2.2226462,-23.29579491,19.9863,-277.19338
14.68,6.30641915,-2.26752042,-22.93703612,51.1863,-338.92338
14.69,6.22761219,-2.30657099,-22.6113369,81.5763,-365.79338
14.7,6.15738584,-2.32118291,-22.31977674,124.8263,-293.50338
14.71,6.0987571,-2.31117617,-22.05628239,128.6163,-168.28338
14.72,6.05147597,-2.29096502,-21.81287611,67.7863,-171.90338
14.73,6.01166169,-2.27337697,-21.59007514,30.4263,-310.57338
14.74,5.97642903,-2.26222776,-21.39687473,50.5663,-389.42338
14.75,5.94717772,-2.25585789,-21.23902289,103.6363,-322.97338
14.76,5.92783377,-2.25365262,-21.11170537,134.3963,-184.45338
14.77,5.92011043,-2.2601187,-21.00387365,88.3363,-86.00338
14.78,5.92195144,-2.27828762,-20.90638501,67.4463,-55.71338
14.79,5.93165032,-2.30504163,-20.81433367,87.0263,-18.51338
14.8,5.94864855,-2.33936424,-20.7246024,46.4163,1.48662
14.81,5.97069039,-2.38485244,-20.63602419,17.8263,-29.03338
14.82,5.99566459,-2.44440598,-20.5493308,31.1663,-17.26338
14.83,6.02330164,-2.52014137,-20.46357222,22.2963,27.71662
14.84,6.05310681,-2.61199411,-20.37592771,6.9063,38.81662
14.85,6.08392158,-2.71043769,-20.28461376,0.2163,42.97662
14.86,6.11538546,-2.79216911,-20.18902312,14.5663,47.84662
14.87,6.1486942,-2.82659962,-20.0888433,40.3863,46.44662
14.88,6.1853388,-2.79157774,-19.98382504,34.0363,54.34662
14.89,6.22461775,-2.68672694,-19.87364135,-7.1437,53.02662
14.9,6.26322856,-2.53418474,-19.75896497,-50.5337,20.85662
14.91,6.29767049,-2.36655588,-19.64252165,-62.6037,-22.51338
14.92,6.32666927,-2.21174312,-19.5278689,-46.0437,-45.90338
14.93,6.35123065,-2.0875557,-19.41718471,-26.8637,-42.87338
14.94,6.3726369,-2.00475563,-19.31063158,-30.4937,-32.04338
14.95,6.39014025,-1.96414265,-19.20701152,-72.3237,-8.81338
14.96,6.39966272,-1.95151526,-19.10297328,-148.1537,67.94662
14.97,6.39401579,-1.94510197,-18.9912041,-242.2037,183.70662
14.98,6.36510596,-1.92617078,-18.86205448,-302.0137,261.40662
14.99,6.30826675,-1.88371517,-18.70907742,-275.0037,248.12662
15.0,6.2256454,-1.82071516,-18.53406968,-183.3237,125.11662
15.01,6.12411815,-1.75338775,-18.34771376,-118.6437,-42.88338
15.02,6.00835301,-1.69324718,-18.16269215,-152.9637,-91.17338
15.03,5.87608523,-1.63056145,-17.9824406,-239.5937,35.97662
15.04,5.72134106,-1.53818507,-17.79746636,-270.9637,209.67662
15.05,5.54213674,-1.39218353,-17.59365169,-200.9437,299.83662
15.06,5.34448603,-1.19434459,-17.36410884,-69.0637,221.32662
15.07,5.13871894,-0.97503749,-17.1153038,10.3563,29.54662
15.08,4.9311302,-0.77124799,-16.86112382,-28.5737,-63.87338
15.09,4.71981356,-0.60663408,-16.61099491,-106.3837,-62.29338
15.1,4.49827904,-0.48685201,-16.36722931,-171.4337,-64.52338
15.11,4.25950737,-0.40039879,-16.12750677,-244.2937,31.16662
15.12,3.99732232,-0.32700016,-15.8832778,-280.5737,183.99662
15.13,3.70919112,-0.25069038,-15.62358714,-236.4637,220.85662
15.14,3.39879828,-0.16494244,-15.34480105,-141.0237,139.65662
15.15,3.07353779,-0.06981459,-15.05330202,-80.2537,9.89662
15.16,2.73775092,0.03341241,-14.76018255,-123.5837,-93.08338
15.17,2.38902515,0.14520207,-14.47487815,-194.1937,-134.78338
15.18,2.02279199,0.26576388,-14.20211631,-192.3837,-137.50338
15.19,1.63842169,0.3921091,-13.94221054,-150.5837,-102.90338
15.2,1.238892,0.52057597,-13.69241108,-116.8837,-59.39338
15.21,0.82729617,0.6523815,-13.44918244,-102.3537,-39.59338
15.22,0.40477469,0.79273794,-13.2108136,-119.4937,-54.26338
15.23,-0.02979518,0.94879428,-12.97874109,-144.6537,-102.18338
15.24,-0.47791694,1.12975253,-12.75671488,-137.3337,-141.67338
15.25,-0.93878284,1.33742768,-12.54862649,-94.5037,-170.43338
15.26,-1.40886013,1.55693724,-12.35761967,-46.1737,-199.17338
15.27,-1.88421957,1.7632977,-12.18585966,-28.4937,-199.54338
15.28,-2.36335465,1.93386732,-12.03472421,-51.9237,-225.17338
15.29,-2.84766912,2.0578256,-11.90872308,-78.8937,-353.93338
15.3,-3.33853148,2.14055478,-11.81929451,-56.2637,-528.31338
15.31,-3.83398123,2.19788137,-11.7811155,3.8663,-637.87338
15.32,-4.32888162,2.24877036,-11.80421481,66.4463,-645.52338
15.33,-4.81653916,2.31456651,-11.88918294,148.8963,-544.28338
15.34,-5.28972959,2.41415382,-12.02648612,210.3863,-357.76338
15.35,-5.74359316,2.55367278,-12.20096012,199.3463,-225.47338
15.36,-6.17766162,2.72231764,-12.40159394,178.6663,-236.13338
15.37,-6.59385348,2.89393342,-12.62633632,154.3263,-265.05338
15.38,-6.99536047,3.03554084,-12.87603451,96.0163,-230.44338
15.39,-7.38617311,3.12544868,-13.14969502,77.3563,-231.00338
15.4,-7.76736339,3.16667342,-13.44873084,130.1063,-321.01338
15.41,-8.13390081,3.18743231,-13.78029423,244.4863,-426.52338
15.42,-8.47544087,3.23079161,-14.15213293,376.7563,-435.40338
15.43,-8.78292258,3.33024582,-14.56359869,360.2763,-286.20338
15.44,-9.05871418,3.48580268,-15.00138552,166.2363,-43.48338
15.45,-9.31732167,3.66685745,-15.44517991,-9.4437,134.41662
15.46,-9.57403755,3.84017788,-15.88028986,-75.7437,123.57662
15.47,-9.83711032,3.99555296,-16.30661638,-97.4037,-28.68338
15.48,-10.10895448,4.14588744,-16.73534872,-84.3637,-160.89338
15.49,-10.38771629,4.30783358,-17.17825536,-14.6337,-214.95338
15.5,-10.66852249,4.48622213,-17.64072183,27.7963,-190.04338
15.51,-10.94858033,4.66947334,-18.11983985,-15.0837,-69.47338
15.52,-11.23047506,4.83700494,-18.60628294,-75.1637,37.53662
15.53,-11.51962193,4.97653096,-19.09204084,-128.7337,23.35662
15.54,-11.8216552,5.09125213,-19.57659456,-186.8837,-34.53338
15.55,-12.14087786,5.19232746,-20.06357009,-189.1337,-49.61338
15.56,-12.47699141,5.29150469,-20.55472219,-114.5437,-31.75338
15.57,-12.82449835,5.39407983,-21.0484081,-41.5737,13.31662
15.58,-13.17775293,5.49571362,-21.54068382,-36.2737,63.07662
15.59,-13.53602816,5.59193807,-22.02776011,-90.7637,70.05662
15.6,-13.90342502,5.68611743,-22.50865371,-151.1237,45.66662
15.61,-14.28458353,5.78408819,-22.98505963,-161.5137,19.66662
15.62,-14.68053543,5.88694035,-23.45912911,-121.6437,10.00662
15.63,-15.08850147,5.98950068,-23.9314539,-79.8237,31.65662
15.64,-15.50537916,6.08207565,-24.40088901,-79.2337,43.81662
15.65,-15.93103598,6.15906179,-24.86692893,-116.9337,18.06662
15.66,-16.36766145,6.23161383,-25.33066067,-129.7037,13.92662
15.67,-16.81567406,6.32533527,-25.79182597,-83.2037,58.28662
15.68,-17.27192431,6.45915288,-26.24735858,-37.4537,96.35662
15.69,-17.73316146,6.62861188,-26.69406576,-45.4237,103.56662
15.7,-18.19947249,6.8096773,-27.13088126,-78.7137,93.72662
15.71,-18.67348892,6.97525736,-27.55895606,-109.4237,60.15662
15.72,-19.15798624,7.10871834,-27.98126793,-125.7337,18.02662
15.73,-19.6537682,7.20606297,-28.40054512,-94.5537,26.72662
15.74,-20.1582373,7.27118026,-28.81582536,-36.7037,89.94662
15.75,-20.6665848,7.3137377,-29.22228418,8.7663,147.78662
15.76,-21.17402894,7.34852405,-29.6143903,51.2463,190.13662
15.77,-21.67681396,7.38990855,-29.98786474,71.0463,218.75662
15.78,-22.17341888,7.44548721,-30.340978,49.8063,188.34662
15.79,-22.66531895,7.51302577,-30.67665982,13.4763,103.35662
15.8,-23.15534415,7.58136424,-31.0015177,-5.8237,39.44662
15.81,-23.64458625,7.63801237,-31.3207459,25.4363,44.48662
15.82,-24.13063848,7.6758464,-31.63471216,78.4863,83.60662
15.83,-24.60935411,7.69346759,-31.94058523,106.9963,113.57662
15.84,-25.07650813,7.69775769,-32.23452937,165.9263,167.94662
15.85,-25.52563105,7.70487444,-32.51084307,278.3363,257.29662
15.86,-25.9477906,7.73041784,-32.76242859,351.8763,308.13662
15.87,-26.3370783,7.77822015,-32.98539767,328.7263,272.63662
15.88,-26.69461714,7.84002837,-33.18268207,256.5663,175.52662
15.89,-27.02474662,7.90614674,-33.36168427,250.4563,109.14662
15.9,-27.32765274,7.97386777,-33.5275358,327.3963,133.75662
15.91,-27.59920576,8.04182996,-33.67974413,344.8163,170.61662
15.92,-27.83790216,8.10323605,-33.81608779,293.1763,161.14662
15.93,-28.04570696,8.15110929,-33.93665025,300.4363,139.88662
15.94,-28.2226479,8.18369369,-34.04355078,336.4463,107.10662
15.95,-28.36698873,8.20295925,-34.13996737,326.6163,66.80662
15.96,-28.47868596,8.21437396,-34.22911503,312.0063,51.58662
15.97,-28.55866782,8.22852583,-34.31275425,313.9263,51.90662
15.98,-28.60770783,8.25912861,-34.39131879,293.7563,49.13662
15.99,-28.62780048,8.31881679,-34.46503539,252.3963,45.28662
16.0,-28.62240352,8.41467563,-34.5341418,216.9763,46.24662
16.01,-28.59603045,8.54006237,-34.59880353,148.6363,41.55662
16.02,-28.55585478,8.66972927,-34.66002782,33.7963,9.68662
16.03,-28.5110405,8.77241032,-34.72048517,-34.7437,-28.70338
16.04,-28.46774185,8.83049753,-34.78317934,-28.9937,-40.20338
16.05,-28.4269346,8.84511064,-34.84938583,-10.9837,-29.83338
16.06,-28.38697675,8.83144442,-34.91805162,12.9263,3.04662
16.07,-28.34528928,8.81645709,-34.98610623,50.2563,49.73662
16.08,-28.29851746,8.83076392,-35.04988341,85.8763,70.12662
16.09,-28.24353328,8.89030816,-35.1076179,102.4263,53.26662
16.1,-28.18010024,8.98626556,-35.16102245,43.1663,-1.91338
16.11,-28.11337634,9.09888836,-35.21500607,-61.1837,-71.05338
16.12,-28.05087658,9.21748356,-35.27438525,-93.8237,-70.25338
16.13,-27.99642122,9.33912917,-35.33943425,-77.0037,-13.68338
16.14,-27.94971749,9.45690194,-35.40686006,-66.2937,4.09662
